iid,id,gender,pid,match,age,field,race,from,income,goal,date,career,exphappy,expnum,satis_2,from_upper
229,16,1,197,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,198,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,199,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,200,1,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,201,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,202,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,203,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,204,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,205,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,206,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,207,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,208,1,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,209,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,210,1,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,211,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,212,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
229,16,1,213,0,28,biomedicine,2,new york,30146,1,6,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3,,4,new york
230,17,1,194,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,195,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,196,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,197,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,198,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,199,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,200,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,201,1,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,202,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,203,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,204,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,205,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,206,1,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,207,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,208,1,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,209,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,210,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,211,1,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,212,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
230,17,1,213,0,42,International Affairs,2,michigan,39123,2,7,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,"detroit, michigan, usa"
231,18,1,194,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,195,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,196,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,197,1,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,198,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,199,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,200,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,201,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,202,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,203,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,204,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,205,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,206,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,207,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,208,1,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,209,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,210,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,211,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,212,1,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
231,18,1,213,0,30,International Affairs,3,california,46153,1,6,International/Humanitarian Affairs,5,,5,"california, ca"
232,19,1,194,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,195,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,196,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,197,1,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,198,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,199,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,200,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,201,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,202,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,203,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,204,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,205,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,206,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,207,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,208,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,209,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,210,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,211,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,212,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
232,19,1,213,0,31,International Affairs,2,district of columbia,45300,2,5,public service,4,,8,"washington, dc"
233,20,1,194,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,195,1,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,196,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,197,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,198,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,199,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,200,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,201,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,202,1,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,203,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,204,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,205,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,206,1,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,207,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,208,1,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,209,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,210,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,211,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,212,1,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
233,20,1,213,0,29,Master of International Affairs,4,new york,42397,1,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7,,8,j.p. morgan
234,1,0,243,0,22,Sociology and Education,6,virginia,44346,3,7,Academic/Research,5,,5,virginia
234,1,0,244,0,22,Sociology and Education,6,virginia,44346,3,7,Academic/Research,5,,5,virginia
234,1,0,245,0,22,Sociology and Education,6,virginia,44346,3,7,Academic/Research,5,,5,virginia
234,1,0,246,0,22,Sociology and Education,6,virginia,44346,3,7,Academic/Research,5,,5,virginia
234,1,0,247,0,22,Sociology and Education,6,virginia,44346,3,7,Academic/Research,5,,5,virginia
234,1,0,248,0,22,Sociology and Education,6,virginia,44346,3,7,Academic/Research,5,,5,virginia
234,1,0,249,0,22,Sociology and Education,6,virginia,44346,3,7,Academic/Research,5,,5,virginia
234,1,0,250,0,22,Sociology and Education,6,virginia,44346,3,7,Academic/Research,5,,5,virginia
234,1,0,251,0,22,Sociology and Education,6,virginia,44346,3,7,Academic/Research,5,,5,virginia
235,2,0,243,1,23,elementary education,2,massachusetts,,1,4,Academic/Research,5,,3,massachusetts
235,2,0,244,0,23,elementary education,2,massachusetts,,1,4,Academic/Research,5,,3,massachusetts
235,2,0,245,0,23,elementary education,2,massachusetts,,1,4,Academic/Research,5,,3,massachusetts
235,2,0,246,0,23,elementary education,2,massachusetts,,1,4,Academic/Research,5,,3,massachusetts
235,2,0,247,0,23,elementary education,2,massachusetts,,1,4,Academic/Research,5,,3,massachusetts
235,2,0,248,1,23,elementary education,2,massachusetts,,1,4,Academic/Research,5,,3,massachusetts
235,2,0,249,0,23,elementary education,2,massachusetts,,1,4,Academic/Research,5,,3,massachusetts
235,2,0,250,0,23,elementary education,2,massachusetts,,1,4,Academic/Research,5,,3,massachusetts
235,2,0,251,0,23,elementary education,2,massachusetts,,1,4,Academic/Research,5,,3,massachusetts
236,3,0,243,0,24,Biology,4,indiana,42225,2,7,Academic/Research,7,,6,indiana
236,3,0,244,0,24,Biology,4,indiana,42225,2,7,Academic/Research,7,,6,indiana
236,3,0,245,0,24,Biology,4,indiana,42225,2,7,Academic/Research,7,,6,indiana
236,3,0,246,0,24,Biology,4,indiana,42225,2,7,Academic/Research,7,,6,indiana
236,3,0,247,0,24,Biology,4,indiana,42225,2,7,Academic/Research,7,,6,indiana
236,3,0,248,0,24,Biology,4,indiana,42225,2,7,Academic/Research,7,,6,indiana
236,3,0,249,0,24,Biology,4,indiana,42225,2,7,Academic/Research,7,,6,indiana
236,3,0,250,0,24,Biology,4,indiana,42225,2,7,Academic/Research,7,,6,indiana
236,3,0,251,0,24,Biology,4,indiana,42225,2,7,Academic/Research,7,,6,indiana
237,4,0,243,0,34,American Studies,2,california,37405,3,7,writing,4,,6,california
237,4,0,244,0,34,American Studies,2,california,37405,3,7,writing,4,,6,california
237,4,0,245,0,34,American Studies,2,california,37405,3,7,writing,4,,6,california
237,4,0,246,0,34,American Studies,2,california,37405,3,7,writing,4,,6,california
237,4,0,247,0,34,American Studies,2,california,37405,3,7,writing,4,,6,california
237,4,0,248,0,34,American Studies,2,california,37405,3,7,writing,4,,6,california
237,4,0,249,0,34,American Studies,2,california,37405,3,7,writing,4,,6,california
237,4,0,250,1,34,American Studies,2,california,37405,3,7,writing,4,,6,california
237,4,0,251,0,34,American Studies,2,california,37405,3,7,writing,4,,6,california
238,5,0,243,0,27,Arts Administration,2,wisconsin,28524,1,2,manage a museum or art gallery,5,,6,wisconsin
238,5,0,244,1,27,Arts Administration,2,wisconsin,28524,1,2,manage a museum or art gallery,5,,6,wisconsin
238,5,0,245,0,27,Arts Administration,2,wisconsin,28524,1,2,manage a museum or art gallery,5,,6,wisconsin
238,5,0,246,0,27,Arts Administration,2,wisconsin,28524,1,2,manage a museum or art gallery,5,,6,wisconsin
238,5,0,247,0,27,Arts Administration,2,wisconsin,28524,1,2,manage a museum or art gallery,5,,6,wisconsin
238,5,0,248,0,27,Arts Administration,2,wisconsin,28524,1,2,manage a museum or art gallery,5,,6,wisconsin
238,5,0,249,0,27,Arts Administration,2,wisconsin,28524,1,2,manage a museum or art gallery,5,,6,wisconsin
238,5,0,250,1,27,Arts Administration,2,wisconsin,28524,1,2,manage a museum or art gallery,5,,6,wisconsin
238,5,0,251,0,27,Arts Administration,2,wisconsin,28524,1,2,manage a museum or art gallery,5,,6,wisconsin
239,6,0,243,0,34,Conservation biology,2,montana,,2,6,Academic/Research,7,,7,"born in montana, raised in south jersey (nr. philadelphia)"
239,6,0,244,0,34,Conservation biology,2,montana,,2,6,Academic/Research,7,,7,"born in montana, raised in south jersey (nr. philadelphia)"
239,6,0,245,1,34,Conservation biology,2,montana,,2,6,Academic/Research,7,,7,"born in montana, raised in south jersey (nr. philadelphia)"
239,6,0,246,0,34,Conservation biology,2,montana,,2,6,Academic/Research,7,,7,"born in montana, raised in south jersey (nr. philadelphia)"
239,6,0,247,0,34,Conservation biology,2,montana,,2,6,Academic/Research,7,,7,"born in montana, raised in south jersey (nr. philadelphia)"
239,6,0,248,0,34,Conservation biology,2,montana,,2,6,Academic/Research,7,,7,"born in montana, raised in south jersey (nr. philadelphia)"
239,6,0,249,0,34,Conservation biology,2,montana,,2,6,Academic/Research,7,,7,"born in montana, raised in south jersey (nr. philadelphia)"
239,6,0,250,0,34,Conservation biology,2,montana,,2,6,Academic/Research,7,,7,"born in montana, raised in south jersey (nr. philadelphia)"
239,6,0,251,0,34,Conservation biology,2,montana,,2,6,Academic/Research,7,,7,"born in montana, raised in south jersey (nr. philadelphia)"
240,7,0,243,0,26,MBA,4,new york,61141,1,6,Creative Arts/Entertainment,2,,3,new york
240,7,0,244,0,26,MBA,4,new york,61141,1,6,Creative Arts/Entertainment,2,,3,new york
240,7,0,245,0,26,MBA,4,new york,61141,1,6,Creative Arts/Entertainment,2,,3,new york
240,7,0,246,0,26,MBA,4,new york,61141,1,6,Creative Arts/Entertainment,2,,3,new york
240,7,0,247,0,26,MBA,4,new york,61141,1,6,Creative Arts/Entertainment,2,,3,new york
240,7,0,248,0,26,MBA,4,new york,61141,1,6,Creative Arts/Entertainment,2,,3,new york
240,7,0,249,0,26,MBA,4,new york,61141,1,6,Creative Arts/Entertainment,2,,3,new york
240,7,0,250,1,26,MBA,4,new york,61141,1,6,Creative Arts/Entertainment,2,,3,new york
240,7,0,251,0,26,MBA,4,new york,61141,1,6,Creative Arts/Entertainment,2,,3,new york
241,8,0,243,1,29,Business,4,new york,8607,2,4,president,2,,7,new york
241,8,0,244,0,29,Business,4,new york,8607,2,4,president,2,,7,new york
241,8,0,245,0,29,Business,4,new york,8607,2,4,president,2,,7,new york
241,8,0,246,0,29,Business,4,new york,8607,2,4,president,2,,7,new york
241,8,0,247,0,29,Business,4,new york,8607,2,4,president,2,,7,new york
241,8,0,248,1,29,Business,4,new york,8607,2,4,president,2,,7,new york
241,8,0,249,0,29,Business,4,new york,8607,2,4,president,2,,7,new york
241,8,0,250,1,29,Business,4,new york,8607,2,4,president,2,,7,new york
241,8,0,251,0,29,Business,4,new york,8607,2,4,president,2,,7,new york
242,9,0,243,1,26,sociology,3,NA,,3,7,Academic/Research,6,,6,uruguay
242,9,0,244,0,26,sociology,3,NA,,3,7,Academic/Research,6,,6,uruguay
242,9,0,245,0,26,sociology,3,NA,,3,7,Academic/Research,6,,6,uruguay
242,9,0,246,1,26,sociology,3,NA,,3,7,Academic/Research,6,,6,uruguay
242,9,0,247,0,26,sociology,3,NA,,3,7,Academic/Research,6,,6,uruguay
242,9,0,248,1,26,sociology,3,NA,,3,7,Academic/Research,6,,6,uruguay
242,9,0,249,0,26,sociology,3,NA,,3,7,Academic/Research,6,,6,uruguay
242,9,0,250,1,26,sociology,3,NA,,3,7,Academic/Research,6,,6,uruguay
242,9,0,251,1,26,sociology,3,NA,,3,7,Academic/Research,6,,6,uruguay
243,1,1,234,0,27,Japanese Literature,2,oregon,,2,6,Academic/Research,6,,6,"portland, oregon"
243,1,1,235,1,27,Japanese Literature,2,oregon,,2,6,Academic/Research,6,,6,"portland, oregon"
243,1,1,236,0,27,Japanese Literature,2,oregon,,2,6,Academic/Research,6,,6,"portland, oregon"
243,1,1,237,0,27,Japanese Literature,2,oregon,,2,6,Academic/Research,6,,6,"portland, oregon"
243,1,1,238,0,27,Japanese Literature,2,oregon,,2,6,Academic/Research,6,,6,"portland, oregon"
243,1,1,239,0,27,Japanese Literature,2,oregon,,2,6,Academic/Research,6,,6,"portland, oregon"
243,1,1,240,0,27,Japanese Literature,2,oregon,,2,6,Academic/Research,6,,6,"portland, oregon"
243,1,1,241,1,27,Japanese Literature,2,oregon,,2,6,Academic/Research,6,,6,"portland, oregon"
243,1,1,242,1,27,Japanese Literature,2,oregon,,2,6,Academic/Research,6,,6,"portland, oregon"
244,2,1,234,0,28,MBA,2,washington,,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,seattle
244,2,1,235,0,28,MBA,2,washington,,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,seattle
244,2,1,236,0,28,MBA,2,washington,,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,seattle
244,2,1,237,0,28,MBA,2,washington,,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,seattle
244,2,1,238,1,28,MBA,2,washington,,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,seattle
244,2,1,239,0,28,MBA,2,washington,,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,seattle
244,2,1,240,0,28,MBA,2,washington,,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,seattle
244,2,1,241,0,28,MBA,2,washington,,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,seattle
244,2,1,242,0,28,MBA,2,washington,,2,5,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,7,seattle
245,3,1,234,0,32,Philosophy,2,massachusetts,,4,5,Academic/Research,2,,4,"lexington, ma"
245,3,1,235,0,32,Philosophy,2,massachusetts,,4,5,Academic/Research,2,,4,"lexington, ma"
245,3,1,236,0,32,Philosophy,2,massachusetts,,4,5,Academic/Research,2,,4,"lexington, ma"
245,3,1,237,0,32,Philosophy,2,massachusetts,,4,5,Academic/Research,2,,4,"lexington, ma"
245,3,1,238,0,32,Philosophy,2,massachusetts,,4,5,Academic/Research,2,,4,"lexington, ma"
245,3,1,239,1,32,Philosophy,2,massachusetts,,4,5,Academic/Research,2,,4,"lexington, ma"
245,3,1,240,0,32,Philosophy,2,massachusetts,,4,5,Academic/Research,2,,4,"lexington, ma"
245,3,1,241,0,32,Philosophy,2,massachusetts,,4,5,Academic/Research,2,,4,"lexington, ma"
245,3,1,242,0,32,Philosophy,2,massachusetts,,4,5,Academic/Research,2,,4,"lexington, ma"
246,4,1,234,0,25,biotechnology,2,new york,41476,1,7,Academic/Research,3,,4,new york
246,4,1,235,0,25,biotechnology,2,new york,41476,1,7,Academic/Research,3,,4,new york
246,4,1,236,0,25,biotechnology,2,new york,41476,1,7,Academic/Research,3,,4,new york
246,4,1,237,0,25,biotechnology,2,new york,41476,1,7,Academic/Research,3,,4,new york
246,4,1,238,0,25,biotechnology,2,new york,41476,1,7,Academic/Research,3,,4,new york
246,4,1,239,0,25,biotechnology,2,new york,41476,1,7,Academic/Research,3,,4,new york
246,4,1,240,0,25,biotechnology,2,new york,41476,1,7,Academic/Research,3,,4,new york
246,4,1,241,0,25,biotechnology,2,new york,41476,1,7,Academic/Research,3,,4,new york
246,4,1,242,1,25,biotechnology,2,new york,41476,1,7,Academic/Research,3,,4,new york
247,5,1,234,0,25,Earth and Environmental Science,4,NA,,1,6,naturalist,6,,5,"shanghai, china"
247,5,1,235,0,25,Earth and Environmental Science,4,NA,,1,6,naturalist,6,,5,"shanghai, china"
247,5,1,236,0,25,Earth and Environmental Science,4,NA,,1,6,naturalist,6,,5,"shanghai, china"
247,5,1,237,0,25,Earth and Environmental Science,4,NA,,1,6,naturalist,6,,5,"shanghai, china"
247,5,1,238,0,25,Earth and Environmental Science,4,NA,,1,6,naturalist,6,,5,"shanghai, china"
247,5,1,239,0,25,Earth and Environmental Science,4,NA,,1,6,naturalist,6,,5,"shanghai, china"
247,5,1,240,0,25,Earth and Environmental Science,4,NA,,1,6,naturalist,6,,5,"shanghai, china"
247,5,1,241,0,25,Earth and Environmental Science,4,NA,,1,6,naturalist,6,,5,"shanghai, china"
247,5,1,242,0,25,Earth and Environmental Science,4,NA,,1,6,naturalist,6,,5,"shanghai, china"
248,6,1,234,0,27,Business,6,california,49841,1,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,7,california
248,6,1,235,1,27,Business,6,california,49841,1,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,7,california
248,6,1,236,0,27,Business,6,california,49841,1,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,7,california
248,6,1,237,0,27,Business,6,california,49841,1,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,7,california
248,6,1,238,0,27,Business,6,california,49841,1,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,7,california
248,6,1,239,0,27,Business,6,california,49841,1,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,7,california
248,6,1,240,0,27,Business,6,california,49841,1,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,7,california
248,6,1,241,1,27,Business,6,california,49841,1,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,7,california
248,6,1,242,1,27,Business,6,california,49841,1,4,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,6,,7,california
249,7,1,234,0,33,Finance,6,NA,,2,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,8,chile
249,7,1,235,0,33,Finance,6,NA,,2,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,8,chile
249,7,1,236,0,33,Finance,6,NA,,2,3,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,5,,8,chile
